"Données extraites de la PhyC le 07/02/2020 à 14:19:06 TU","Serie de mesure : O004402001 | Station Hydro : La Pique à Bagnères-de-Luchon | Hauteurs | Les plus valides | du 01/06/2013 00:00 au 31/07/2013 23:59"
"Date (TU)","Valeur (mm)",Qualification,Méthode,Continuité
"26/07/2013 15:00",1560,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 15:15",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 15:30",1540,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 15:45",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 16:00",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 16:15",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 16:30",1560,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 16:45",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 17:00",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 17:15",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 17:30",1560,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 17:45",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 18:00",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 18:15",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 18:30",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 18:45",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 19:00",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 19:15",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 19:30",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 19:45",1560,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 20:00",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 20:15",1540,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 20:30",1540,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 20:45",1560,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 21:00",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 21:15",1560,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 21:30",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 21:45",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 22:00",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 22:15",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 22:30",1560,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 22:45",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 23:00",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 23:15",1550,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 23:30",1540,"Valeur non qualifiée",Mesure,Oui
"26/07/2013 23:45",1560,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 00:00",1550,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 00:15",1540,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 00:30",1550,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 00:45",1560,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 01:00",1550,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 01:15",1550,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 01:30",1540,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 01:45",1540,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 02:00",1540,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 02:15",1550,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 02:30",1550,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 02:45",1550,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 03:00",1520,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 03:15",1500,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 03:30",1490,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 03:45",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 04:00",1490,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 04:15",1490,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 04:30",1490,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 04:45",1490,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 05:00",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 05:15",1490,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 05:30",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 05:45",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 06:00",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 06:15",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 06:30",1490,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 06:45",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 07:00",1470,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 07:15",1470,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 07:30",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 07:45",1470,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 08:00",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 08:15",1470,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 08:30",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 08:45",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 09:00",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 09:15",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 09:30",1520,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 09:45",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 10:00",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 10:15",1550,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 10:30",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 10:45",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 11:00",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 11:15",1520,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 11:30",1520,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 11:45",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 12:00",1520,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 12:15",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 12:30",1520,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 12:45",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 13:00",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 13:15",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 13:30",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 13:45",1520,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 14:00",1530,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 14:15",1510,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 14:30",1500,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 14:45",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 15:00",1470,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 15:15",1460,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 15:30",1460,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 15:45",1460,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 16:00",1460,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 16:15",1460,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 16:30",1460,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 16:45",1460,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 17:00",1460,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 17:15",1460,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 17:30",1470,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 17:45",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 18:00",1460,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 18:15",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 18:30",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 18:45",1480,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 19:00",1470,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 19:15",1470,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 19:30",1470,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 19:45",1490,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 20:00",1510,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 20:15",1580,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 20:30",1580,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 20:45",1580,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 21:00",1590,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 21:15",1600,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 21:30",1620,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 21:45",1610,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 22:00",1600,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 22:15",1610,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 22:30",1630,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 22:45",1620,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 23:00",1620,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 23:15",1620,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 23:30",1620,"Valeur non qualifiée",Mesure,Oui
"27/07/2013 23:45",1630,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 00:00",1630,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 00:15",1630,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 00:30",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 00:45",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 01:00",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 01:15",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 01:30",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 01:45",1680,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 02:00",1680,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 02:15",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 02:30",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 02:45",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 03:00",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 03:15",1680,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 03:30",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 03:45",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 04:00",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 04:15",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 04:30",1680,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 04:45",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 05:00",1680,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 05:15",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 05:30",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 05:45",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 06:00",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 06:15",1680,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 06:30",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 06:45",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 07:00",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 07:15",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 07:30",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 07:45",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 08:00",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 08:15",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 08:30",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 08:45",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 09:00",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 09:15",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 09:30",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 09:45",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 10:00",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 10:15",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 10:30",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 10:45",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 11:00",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 11:15",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 11:30",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 11:45",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 12:00",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 12:15",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 12:30",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 12:45",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 13:00",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 13:15",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 13:30",1640,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 13:45",1640,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 14:00",1640,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 14:15",1630,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 14:30",1640,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 14:45",1630,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 15:00",1630,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 15:15",1630,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 15:30",1630,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 15:45",1630,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 16:00",1630,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 16:15",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 16:30",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 16:45",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 17:00",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 17:15",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 17:30",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 17:45",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 18:00",1670,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 18:15",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 18:30",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 18:45",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 19:00",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 19:15",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 19:30",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 19:45",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 20:00",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 20:15",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 20:30",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 20:45",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 21:00",1650,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 21:15",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 21:30",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 21:45",1660,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 22:00",1630,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 22:15",1600,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 22:30",1580,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 22:45",1570,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 23:00",1560,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 23:15",1550,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 23:30",1550,"Valeur non qualifiée",Mesure,Oui
"28/07/2013 23:45",1550,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 00:00",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 00:15",1550,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 00:30",1540,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 00:45",1540,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 01:00",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 01:15",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 01:30",1550,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 01:45",1540,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 02:00",1550,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 02:15",1540,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 02:30",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 02:45",1550,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 03:00",1550,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 03:15",1550,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 03:30",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 03:45",1540,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 04:00",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 04:15",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 04:30",1540,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 04:45",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 05:00",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 05:15",1540,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 05:30",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 05:45",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 06:00",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 06:15",1510,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 06:30",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 06:45",1510,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 07:00",1500,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 07:15",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 07:30",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 07:45",1500,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 08:00",1500,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 08:15",1500,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 08:30",1490,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 08:45",1500,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 09:00",1500,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 09:15",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 09:30",1500,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 09:45",1500,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 10:00",1490,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 10:15",1490,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 10:30",1490,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 10:45",1490,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 11:00",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 11:15",1490,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 11:30",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 11:45",1490,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 12:00",1490,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 12:15",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 12:30",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 12:45",1490,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 13:00",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 13:15",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 13:30",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 13:45",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 14:00",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 14:15",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 14:30",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 14:45",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 15:00",1470,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 15:15",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 15:30",1480,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 15:45",1510,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 16:00",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 16:15",1510,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 16:30",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 16:45",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 17:00",1510,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 17:15",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 17:30",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 17:45",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 18:00",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 18:15",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 18:30",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 18:45",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 19:00",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 19:15",1510,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 19:30",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 19:45",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 20:00",1510,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 20:15",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 20:30",1510,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 20:45",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 21:00",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 21:15",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 21:30",1530,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 21:45",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 22:00",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 22:15",1510,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 22:30",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 22:45",1510,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 23:00",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 23:15",1510,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 23:30",1520,"Valeur non qualifiée",Mesure,Oui
"29/07/2013 23:45",1510,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 00:00",1520,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 00:15",1510,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 00:30",1510,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 00:45",1500,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 01:00",1510,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 01:15",1500,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 01:30",1500,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 01:45",1500,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 02:00",1510,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 02:15",1500,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 02:30",1500,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 02:45",1510,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 03:00",1500,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 03:15",1490,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 03:30",1490,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 03:45",1480,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 04:00",1480,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 04:15",1470,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 04:30",1470,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 04:45",1460,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 05:00",1460,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 05:15",1460,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 05:30",1460,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 05:45",1470,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 06:00",1450,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 06:15",1460,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 06:30",1460,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 06:45",1460,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 07:00",1450,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 07:15",1440,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 07:30",1450,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 07:45",1450,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 08:00",1450,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 08:15",1440,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 08:30",1480,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 08:45",1490,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 09:00",1490,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 09:15",1490,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 09:30",1490,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 09:45",1490,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 10:00",1500,"Valeur non qualifiée",Mesure,Oui
"30/07/2013 10:15",1490,"Valeur non qualifiée",Mesure,Oui
